0,1,2,3,4
2024_8_5]13]5]20,028670,028670,"['11047', '588', '3444', '7080', '32283', '13010', '88174', '23702', '10646', '10621', '1985', '1753', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]5]20,139130,139130,"['270', '10', '4946', '3576', '38433', '1476', '175', '3984', '8656', '2', '12399', '160', '333', '193', '220', '1873', '465', '322', '24', '653']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7660', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780']"
2024_8_5]13]5]20,018880,018880,"['13762', '403', '8272', '1221', '1051', '2246', '6361', '2088', '1592', '379', '765', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]20,139130,139130,"['270', '10', '4946', '3576', '38433', '1476', '175', '3984', '8656', '5', '11974', '160', '333', '193', '220', '1873', '465', '322', '24', '653']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7660', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780']"
2024_8_5]13]5]21,003620,003620,"['766', '2332', '113', '1032', '2320', '179', '4683', '3061', '250', '548', '335', '1906', '365', '1123', '2550', '124', '401', '344', '216', '1027']","['-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5520', '-5530', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]5]21,003690,003690,"['1273', '7370', '9921', '21050', '9290', '9761', '9110', '8905', '1397', '1040', '1020', '2710', '10926', '2816', '101', '525', '224', '1', '201', '122']","['-7870', '-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7990', '-8000', '-8010', '-8020', '-8030', '-8040', '-8050', '-8060', '-8070', '-8080']"
2024_8_5]13]5]21,082640,082640,"['61', '370', '1376', '5544', '87', '5960', '2327', '3052', '5500', '504', '311', '1001', '774', '11', '771', '2030', '2450', '122', '32', '122']","['-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110', '-8120']"
2024_8_5]13]5]21,088350,088350,"['4203', '15079', '5309', '17149', '7473', '21240', '11747', '4094', '2105', '23', '1469', '1049', '101', '2874', '3820', '5047', '2453', '6935', '1349', '3129']","['-2725', '-2730', '-2735', '-2740', '-2745', '-2750', '-2755', '-2760', '-2765', '-2770', '-2785', '-2790', '-2795', '-2800', '-2805', '-2810', '-2815', '-2820', '-2825', '-2830']"
2024_8_5]13]5]21,138930,138930,"['344', '2050', '428', '4340', '10786', '2691', '1858', '771', '417', '269', '909', '558', '1210', '432', '1163', '1894', '1544', '58', '1', '301']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950']"
2024_8_5]13]5]21,395400,395400,"['238', '278', '390', '192', '1618', '1163', '3041', '2365', '3359', '543', '1494', '11175', '2008', '2675', '4142', '4892', '353', '923', '138', '2720']","['-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030', '-5040']"
2024_8_5]13]5]21,042670,042670,"['1745', '3322', '11770', '4989', '1605', '6192', '2954', '1044', '2175', '50', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]21,018880,018880,"['13762', '403', '8272', '1221', '1051', '2246', '6361', '2088', '1592', '379', '692', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]21,138930,138930,"['344', '2050', '428', '4340', '10786', '2691', '1858', '771', '447', '291', '558', '1210', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]21,139130,139130,"['270', '10', '4946', '3576', '38433', '1476', '175', '3984', '8656', '55', '160', '333', '193', '220', '1873', '465', '322', '24', '653', '3666']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780', '-7790']"
2024_8_5]13]5]21,018880,018880,"['13762', '403', '8272', '1221', '1061', '2246', '6361', '2088', '1592', '379', '692', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]21,138930,138930,"['344', '2050', '428', '4340', '10786', '2691', '1858', '771', '447', '291', '558', '1767', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]21,006800,006800,"['2826', '4515', '2336', '660', '2847', '1429', '1047', '1017', '1182', '7643', '1457', '4335', '450', '11', '18', '25', '3000', '3216', '20004', '31']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920']"
2024_8_5]13]5]21,018880,018880,"['13762', '403', '8272', '1221', '1061', '2246', '6361', '2088', '784', '379', '692', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]21,042670,042670,"['1745', '3322', '11770', '4989', '1605', '6192', '2954', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]21,073240,073240,"['7685', '3371', '2024', '7697', '1434', '4694', '2058', '5972', '870', '1611', '434', '396', '1000', '1020', '122', '397', '503', '965', '52', '111']","['-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4660', '-4665', '-4670', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705', '-4715']"
2024_8_5]13]5]22,139130,139130,"['270', '10', '4946', '3576', '38433', '1476', '175', '3984', '8656', '55', '160', '404', '193', '220', '1873', '465', '322', '24', '653', '3666']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780', '-7790']"
2024_8_5]13]5]22,003690,003690,"['1273', '7370', '9921', '21050', '9290', '9761', '9110', '8905', '1397', '1050', '1020', '2710', '10926', '2816', '101', '525', '224', '1', '201', '122']","['-7870', '-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7990', '-8000', '-8010', '-8020', '-8030', '-8040', '-8050', '-8060', '-8070', '-8080']"
2024_8_5]13]5]22,028670,028670,"['11047', '588', '3444', '7080', '32283', '13010', '88174', '23702', '10646', '10121', '1985', '1753', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]5]22,082640,082640,"['61', '370', '1376', '5544', '87', '5960', '2327', '2800', '5500', '504', '311', '1001', '774', '11', '771', '2030', '2450', '122', '32', '122']","['-7880', '-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7990', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110', '-8120']"
2024_8_5]13]5]22,006800,006800,"['2826', '4515', '2336', '660', '2847', '1429', '1047', '1017', '1182', '7643', '1457', '4335', '450', '11', '18', '25', '3000', '3216', '20004', '31']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920']"
2024_8_5]13]5]22,018880,018880,"['13762', '403', '8272', '1231', '1061', '2246', '6361', '2088', '784', '379', '692', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]22,028670,028670,"['11047', '588', '3444', '7080', '32283', '13010', '88174', '23702', '10746', '10121', '1985', '1753', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]5]22,042670,042670,"['1745', '3322', '11770', '4989', '1605', '6192', '2954', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]22,082640,082640,"['370', '1376', '5544', '87', '5960', '2130', '2800', '5500', '503', '317', '311', '1001', '774', '11', '771', '2030', '2450', '122', '32', '122']","['-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7980', '-7990', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110', '-8120']"
2024_8_5]13]5]22,003620,003620,"['766', '2332', '113', '1032', '2320', '179', '4683', '3061', '250', '587', '335', '1906', '365', '1123', '2550', '124', '401', '344', '216', '1027']","['-5440', '-5450', '-5460', '-5470', '-5480', '-5490', '-5500', '-5510', '-5520', '-5530', '-5550', '-5560', '-5580', '-5590', '-5600', '-5610', '-5620', '-5630', '-5640', '-5650']"
2024_8_5]13]5]22,082640,082640,"['370', '1376', '5544', '87', '5960', '2130', '2549', '5500', '949', '617', '2', '1075', '774', '11', '771', '2030', '2450', '122', '32', '122']","['-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7980', '-8020', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110', '-8120']"
2024_8_5]13]5]22,139130,139130,"['270', '10', '4946', '3576', '38433', '1476', '175', '3984', '8656', '55', '160', '474', '193', '220', '1873', '465', '322', '24', '653', '3666']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780', '-7790']"
2024_8_5]13]5]22,395400,395400,"['238', '278', '390', '192', '1618', '1163', '3041', '2365', '3359', '569', '1494', '11175', '2008', '2675', '4142', '4892', '353', '923', '138', '2720']","['-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030', '-5040']"
2024_8_5]13]5]23,006800,006800,"['2826', '4515', '2336', '660', '2847', '1429', '1047', '1017', '1182', '7643', '1460', '4335', '450', '11', '18', '25', '3000', '3216', '20004', '31']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920']"
2024_8_5]13]5]23,018880,018880,"['13762', '403', '8272', '1231', '1061', '2246', '6361', '2088', '784', '380', '992', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]23,073240,073240,"['7685', '3371', '2024', '7697', '1434', '4694', '2058', '5972', '870', '1611', '434', '396', '1000', '1020', '122', '397', '503', '965', '52', '500']","['-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4660', '-4665', '-4670', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705', '-4710']"
2024_8_5]13]5]23,082640,082640,"['370', '1376', '5544', '87', '5960', '2130', '2297', '5500', '1199', '618', '25', '16', '1075', '774', '11', '771', '2030', '2450', '122', '32']","['-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7980', '-8010', '-8020', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110']"
2024_8_5]13]5]23,138930,138930,"['344', '2050', '428', '4340', '10786', '2691', '1858', '771', '447', '291', '555', '1767', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]23,082640,082640,"['370', '1376', '5544', '87', '5960', '2130', '2297', '5500', '1450', '367', '26', '15', '1075', '774', '11', '771', '2030', '2450', '122', '32']","['-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7980', '-8010', '-8020', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110']"
2024_8_5]13]5]23,138930,138930,"['344', '2050', '428', '4340', '10786', '2691', '1858', '771', '447', '438', '555', '1767', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]23,042670,042670,"['1745', '3422', '11770', '4889', '1605', '6192', '2954', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]23,073240,073240,"['7685', '3371', '2024', '7697', '1434', '4694', '2058', '5972', '1070', '1611', '434', '396', '1000', '1020', '122', '397', '503', '965', '52', '500']","['-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4660', '-4665', '-4670', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705', '-4710']"
2024_8_5]13]5]23,018880,018880,"['13762', '403', '8272', '1231', '1061', '2246', '6361', '2088', '784', '380', '991', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]23,047040,047040,"['1194', '2974', '1545', '5319', '9519', '7857', '10182', '5525', '500', '1', '2555', '2496', '3149', '69434', '291', '5673', '2', '4597', '4210', '191']","['-3660', '-3665', '-3670', '-3675', '-3680', '-3685', '-3690', '-3695', '-3700', '-3705', '-3715', '-3720', '-3725', '-3730', '-3735', '-3740', '-3745', '-3750', '-3755', '-3760']"
2024_8_5]13]5]23,073240,073240,"['7685', '3371', '2024', '7697', '1434', '4694', '2058', '5972', '1070', '1611', '434', '396', '1000', '1020', '122', '397', '1003', '965', '52', '500']","['-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4660', '-4665', '-4670', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705', '-4710']"
2024_8_5]13]5]23,138930,138930,"['344', '2050', '428', '4340', '10786', '2691', '1858', '384', '447', '438', '555', '1767', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8760', '-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]23,006800,006800,"['2826', '4515', '2336', '660', '2847', '1429', '1047', '1017', '1182', '7643', '1463', '4335', '450', '11', '18', '25', '3000', '3216', '20004', '31']","['-6710', '-6720', '-6730', '-6740', '-6750', '-6760', '-6770', '-6780', '-6790', '-6800', '-6810', '-6820', '-6840', '-6850', '-6870', '-6880', '-6890', '-6900', '-6910', '-6920']"
2024_8_5]13]5]23,028670,028670,"['11047', '588', '3444', '7080', '32283', '13010', '88174', '23702', '10746', '10121', '2285', '1753', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]5]23,138930,138930,"['2050', '428', '4340', '10786', '2691', '1858', '384', '447', '305', '7', '555', '1767', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]23,139130,139130,"['270', '10', '4946', '3576', '38433', '1476', '175', '3984', '8666', '55', '160', '474', '193', '220', '1873', '465', '322', '24', '653', '3666']","['-7560', '-7570', '-7580', '-7590', '-7600', '-7610', '-7620', '-7630', '-7640', '-7650', '-7670', '-7680', '-7690', '-7710', '-7720', '-7740', '-7750', '-7770', '-7780', '-7790']"
2024_8_5]13]5]23,365550,365550,"['318', '351', '2616', '4209', '471', '1734', '1080', '3442', '172', '79', '2181', '1715', '3000', '877', '1585', '1725', '8740', '1005', '1600', '499']","['-4735', '-4740', '-4745', '-4750', '-4755', '-4760', '-4765', '-4770', '-4775', '-4780', '-4790', '-4800', '-4810', '-4825', '-4830', '-4840', '-4845', '-4850', '-4855', '-4860']"
2024_8_5]13]5]24,073240,073240,"['7685', '3371', '2024', '7697', '1434', '4694', '2058', '1242', '1070', '1611', '434', '396', '1000', '1020', '122', '397', '1003', '965', '52', '500']","['-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4660', '-4665', '-4670', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705', '-4710']"
2024_8_5]13]5]24,088350,088350,"['4203', '15079', '5309', '17149', '7473', '21240', '11747', '4094', '2105', '23', '1470', '1049', '101', '2874', '3820', '5047', '2453', '6935', '1349', '3129']","['-2725', '-2730', '-2735', '-2740', '-2745', '-2750', '-2755', '-2760', '-2765', '-2770', '-2785', '-2790', '-2795', '-2800', '-2805', '-2810', '-2815', '-2820', '-2825', '-2830']"
2024_8_5]13]5]24,365550,365550,"['318', '351', '2616', '4209', '471', '1734', '1080', '3442', '172', '79', '2322', '1589', '3000', '877', '1585', '1725', '8740', '1005', '1600', '499']","['-4735', '-4740', '-4745', '-4750', '-4755', '-4760', '-4765', '-4770', '-4775', '-4780', '-4790', '-4800', '-4810', '-4825', '-4830', '-4840', '-4845', '-4850', '-4855', '-4860']"
2024_8_5]13]5]24,018880,018880,"['13763', '403', '8272', '1231', '1061', '2246', '6361', '2088', '784', '380', '991', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]24,028670,028670,"['11047', '588', '3444', '7080', '32283', '13010', '88164', '23702', '10746', '10121', '2285', '1753', '4688', '1352', '3300', '3204', '12163', '2849', '120', '345']","['-3470', '-3475', '-3480', '-3485', '-3490', '-3495', '-3500', '-3505', '-3510', '-3515', '-3520', '-3525', '-3530', '-3535', '-3540', '-3545', '-3550', '-3555', '-3560', '-3565']"
2024_8_5]13]5]24,018880,018880,"['6675', '13863', '403', '8272', '1231', '1061', '2246', '6361', '2088', '664', '991', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]24,073240,073240,"['7685', '3371', '2024', '7697', '1434', '4694', '2058', '1242', '1070', '1611', '424', '396', '1000', '1020', '122', '397', '1003', '965', '52', '500']","['-4605', '-4610', '-4615', '-4620', '-4625', '-4630', '-4635', '-4640', '-4645', '-4660', '-4665', '-4670', '-4675', '-4680', '-4685', '-4690', '-4695', '-4700', '-4705', '-4710']"
2024_8_5]13]5]24,082640,082640,"['370', '1376', '5544', '87', '5960', '2130', '2297', '5500', '1450', '367', '26', '15', '1001', '774', '11', '771', '2030', '2450', '122', '32']","['-7890', '-7900', '-7910', '-7920', '-7930', '-7940', '-7950', '-7960', '-7970', '-7980', '-8010', '-8020', '-8030', '-8050', '-8060', '-8070', '-8080', '-8090', '-8100', '-8110']"
2024_8_5]13]5]24,042670,042670,"['1745', '3422', '11770', '4889', '1606', '6192', '2954', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]24,042670,042670,"['1745', '3422', '11770', '4889', '1606', '3672', '2954', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]25,365550,365550,"['318', '351', '2616', '4209', '471', '1734', '1080', '3442', '172', '79', '2313', '1589', '3000', '877', '1585', '1725', '8740', '1005', '1600', '499']","['-4735', '-4740', '-4745', '-4750', '-4755', '-4760', '-4765', '-4770', '-4775', '-4780', '-4790', '-4800', '-4810', '-4825', '-4830', '-4840', '-4845', '-4850', '-4855', '-4860']"
2024_8_5]13]5]25,395400,395400,"['238', '278', '390', '192', '1618', '1163', '3041', '2365', '3409', '569', '1494', '11175', '2008', '2675', '4142', '4892', '353', '923', '138', '2720']","['-4920', '-4925', '-4930', '-4935', '-4940', '-4945', '-4950', '-4955', '-4960', '-4965', '-4970', '-4975', '-4980', '-4990', '-4995', '-5000', '-5010', '-5020', '-5030', '-5040']"
2024_8_5]13]5]25,042670,042670,"['1745', '3422', '11770', '5889', '1606', '3672', '2954', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]25,088350,088350,"['4203', '15079', '5309', '17149', '7473', '21240', '11747', '4094', '2105', '23', '1470', '1050', '101', '2874', '3820', '5047', '2453', '6935', '1349', '3129']","['-2725', '-2730', '-2735', '-2740', '-2745', '-2750', '-2755', '-2760', '-2765', '-2770', '-2785', '-2790', '-2795', '-2800', '-2805', '-2810', '-2815', '-2820', '-2825', '-2830']"
2024_8_5]13]5]25,042670,042670,"['1745', '3422', '11770', '5889', '1606', '3672', '3004', '1044', '2175', '30', '1085', '1301', '1585', '540', '900', '1570', '2067', '1575', '209', '659']","['-6880', '-6890', '-6900', '-6910', '-6920', '-6930', '-6940', '-6950', '-6960', '-6970', '-6980', '-6990', '-7000', '-7010', '-7020', '-7030', '-7040', '-7050', '-7060', '-7070']"
2024_8_5]13]5]25,138930,138930,"['2050', '428', '4340', '10786', '2691', '1858', '384', '447', '305', '765', '555', '1767', '432', '1163', '1894', '1544', '58', '1', '301', '199']","['-8770', '-8780', '-8790', '-8800', '-8810', '-8820', '-8830', '-8840', '-8850', '-8860', '-8870', '-8880', '-8890', '-8900', '-8910', '-8920', '-8930', '-8940', '-8950', '-8970']"
2024_8_5]13]5]26,018880,018880,"['6675', '13863', '403', '8272', '1231', '1061', '2246', '6361', '2093', '664', '991', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]26,018880,018880,"['6675', '13863', '403', '8272', '1231', '1061', '2246', '6361', '2093', '664', '991', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]26,018880,018880,"['6675', '13863', '403', '8272', '1231', '1061', '2246', '6361', '2093', '865', '991', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302']","['-3895', '-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3950', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995']"
2024_8_5]13]5]26,018880,018880,"['13863', '403', '8272', '1231', '1061', '2246', '6361', '2093', '1065', '250', '1605', '2517', '266', '112', '243', '900', '3167', '403', '3302', '741']","['-3900', '-3905', '-3910', '-3915', '-3920', '-3925', '-3930', '-3935', '-3940', '-3945', '-3955', '-3960', '-3965', '-3970', '-3975', '-3980', '-3985', '-3990', '-3995', '-4000']"
