0,1,2,3,4
2024_8_6]9]46]4,042670,042670,"['15294', '7167', '3696', '6947', '6918', '10649', '6168', '11877', '13401', '2854', '13333', '5388', '4278', '4137', '5380', '5385', '1273', '9604', '36879', '9293']","['+7000', '+7010', '+7020', '+7030', '+7040', '+7050', '+7060', '+7070', '+7080', '+7090', '+7100', '+7110', '+7120', '+7130', '+7140', '+7150', '+7160', '+7170', '+7180', '+7190']"
2024_8_6]9]46]4,079160,079160,"['3118', '2999', '3320', '1841', '1468', '6976', '2543', '1760', '658', '496', '2051', '1592', '3448', '3140', '5295', '7985', '2016', '2077', '1927', '3621']","['+5450', '+5460', '+5470', '+5480', '+5490', '+5500', '+5510', '+5520', '+5530', '+5540', '+5550', '+5560', '+5570', '+5580', '+5590', '+5600', '+5610', '+5620', '+5630', '+5640']"
2024_8_6]9]46]4,082640,082640,"['776', '3', '534', '177', '1', '605', '504', '843', '2721', '3093', '870', '266', '178', '506', '300', '1270', '1102', '53', '643', '1024']","['+8080', '+8090', '+8100', '+8110', '+8120', '+8130', '+8140', '+8150', '+8160', '+8170', '+8180', '+8190', '+8200', '+8210', '+8240', '+8250', '+8260', '+8270', '+8280', '+8290']"
2024_8_6]9]46]4,088980,088980,"['874', '6351', '10199', '3933', '2199', '5560', '6163', '5083', '6016', '30', '8224', '16030', '10515', '5790', '6756', '9866', '16513', '43733', '1459', '1382']","['+11830', '+11840', '+11850', '+11860', '+11870', '+11880', '+11890', '+11900', '+11910', '+11920', '+11930', '+11940', '+11950', '+11960', '+11970', '+11980', '+11990', '+12000', '+12010', '+12020']"
2024_8_6]9]46]4,090460,090460,"['151', '3', '633', '828', '359', '821', '212', '525', '2789', '591', '133', '4', '44', '228', '149', '1', '301', '1201', '501', '143']","['+19060', '+19070', '+19080', '+19090', '+19100', '+19110', '+19120', '+19130', '+19140', '+19150', '+19200', '+19210', '+19220', '+19240', '+19250', '+19260', '+19270', '+19280', '+19290', '+19300']"
2024_8_6]9]46]4,093370,093370,"['530', '566', '149', '384', '59', '102', '6639', '641', '13', '160', '279', '2324', '1891', '1171', '2276', '475', '891', '3088', '898', '630']","['+5720', '+5730', '+5740', '+5750', '+5760', '+5770', '+5780', '+5790', '+5800', '+5810', '+5830', '+5840', '+5850', '+5860', '+5870', '+5880', '+5890', '+5900', '+5910', '+5920']"
2024_8_6]9]46]4,103590,103590,"['2220', '1030', '615', '885', '164', '1281', '449', '360', '97', '130', '1180', '2022', '2040', '2557', '2468', '1542', '1084', '5297', '762', '1262']","['+20950', '+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900']"
2024_8_6]9]46]4,272210,272210,"['1961', '1239', '1505', '2400', '2608', '3684', '1047', '960', '771', '99', '451', '2675', '6620', '1713', '1103', '2980', '2069', '1314', '310', '499']","['+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040']"
2024_8_6]9]46]4,316140,316140,"['3365', '1496', '4558', '3917', '1058', '2776', '2266', '7551', '6204', '10140', '5127', '5459', '3770', '7538', '11489', '22647', '4500', '1838', '2423', '1425']","['+14400', '+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590']"
2024_8_6]9]46]4,336370,336370,"['15', '8', '160', '1127', '38', '131', '173', '1332', '287', '67', '100', '171', '266', '66', '265', '20', '179', '532', '60', '184']","['+13730', '+13740', '+13750', '+13760', '+13770', '+13780', '+13790', '+13800', '+13810', '+13840', '+13860', '+13870', '+13880', '+13890', '+13900', '+13910', '+13920', '+13950', '+13960', '+13970']"
2024_8_6]9]46]4,002350,002350,"['71', '11', '12', '51', '6', '56', '3', '536', '2', '77', '196', '70', '184', '29', '286', '9', '4', '5', '33', '192']","['+7490', '+7510', '+7520', '+7560', '+7580', '+7590', '+7600', '+7610', '+7620', '+7630', '+7650', '+7670', '+7680', '+7690', '+7720', '+7730', '+7760', '+7770', '+7780', '+7800']"
2024_8_6]9]46]4,007700,007700,"['9', '1', '45', '10', '119', '500', '27', '24', '9', '11', '5', '131', '23', '11', '21', '43', '64', '11', '12', '21']","['+13150', '+13180', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13260', '+13270', '+13340', '+13350', '+13360', '+13370', '+13380', '+13390', '+13400', '+13410', '+13420', '+13430']"
2024_8_6]9]46]4,010140,010140,"['4088', '1386', '2663', '9830', '1953', '2130', '18070', '11157', '5604', '559', '18592', '26885', '19743', '39313', '51860', '17172', '50593', '52116', '220362', '10839']","['+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000', '+11010']"
2024_8_6]9]46]4,011200,011200,"['359', '1058', '1484', '379', '21', '50', '51', '6688', '344', '904', '7871', '1090', '3570', '1565', '2269', '3909', '2746', '8608', '623', '682']","['+17420', '+17430', '+17440', '+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620']"
2024_8_6]9]46]4,034020,034020,"['2854', '3832', '2068', '1386', '2961', '1082', '3568', '1621', '711', '853', '5731', '2873', '6206', '5765', '10694', '7171', '5689', '2899', '5976', '9759']","['+17010', '+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200']"
2024_8_6]9]46]4,069260,069260,"['1193', '92', '200', '90', '51', '173', '50', '905', '516', '15', '84', '63', '139', '54', '262', '25', '1', '10', '43', '3']","['+18190', '+18200', '+18210', '+18250', '+18260', '+18270', '+18280', '+18290', '+18300', '+18320', '+18330', '+18340', '+18350', '+18380', '+18400', '+18420', '+18440', '+18450', '+18460', '+18470']"
2024_8_6]9]46]4,082740,082740,"['66', '501', '237', '1000', '760', '316', '402', '104', '243', '710', '1255', '767', '495', '317', '1806', '1869', '74', '1042', '42', '2224']","['+13020', '+13030', '+13040', '+13050', '+13070', '+13080', '+13090', '+13110', '+13120', '+13130', '+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240']"
2024_8_6]9]46]4,093370,093370,"['530', '566', '149', '384', '59', '102', '6639', '741', '13', '160', '279', '2324', '1891', '1171', '2276', '475', '891', '3088', '898', '630']","['+5720', '+5730', '+5740', '+5750', '+5760', '+5770', '+5780', '+5790', '+5800', '+5810', '+5830', '+5840', '+5850', '+5860', '+5870', '+5880', '+5890', '+5900', '+5910', '+5920']"
2024_8_6]9]46]4,103590,103590,"['2220', '1030', '615', '885', '164', '1281', '449', '360', '97', '130', '1170', '2022', '2040', '2557', '2468', '1542', '1084', '5297', '762', '1262']","['+20950', '+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900']"
2024_8_6]9]46]4,181710,181710,"['300', '400', '301', '5', '115', '105', '220', '786', '649', '6', '2', '150', '245', '148', '117', '77', '20', '10', '170', '90']","['+18760', '+18840', '+18850', '+18860', '+18870', '+18880', '+18900', '+18910', '+18920', '+18930', '+18950', '+18980', '+18990', '+19000', '+19070', '+19090', '+19100', '+19110', '+19120', '+19130']"
2024_8_6]9]46]4,272210,272210,"['1961', '1239', '1505', '2400', '2608', '3684', '1047', '960', '771', '99', '530', '2675', '6620', '1713', '1103', '2980', '2069', '1314', '310', '499']","['+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040']"
2024_8_6]9]46]4,316140,316140,"['3365', '1496', '4558', '3917', '1058', '2776', '2266', '7551', '6204', '10140', '5127', '5459', '3770', '7538', '11489', '22647', '4500', '1838', '2423', '1425']","['+14400', '+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590']"
2024_8_6]9]46]4,336260,336260,"['39', '397', '35', '103', '435', '73', '27', '179', '355', '23', '118', '51', '53', '8', '25', '1689', '1997', '4387', '28', '3']","['+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17630', '+17640', '+17650', '+17700', '+17750', '+17760', '+17780', '+17810', '+17820', '+17830', '+17840', '+17850', '+17860', '+17870']"
2024_8_6]9]46]4,353200,353200,"['1340', '41', '10', '7', '104', '342', '118', '329', '41', '34', '51', '40', '126', '6', '36', '106', '960', '1', '404', '51']","['+19650', '+19660', '+19670', '+19700', '+19750', '+19760', '+19770', '+19780', '+19790', '+19800', '+19830', '+19840', '+19850', '+19860', '+19870', '+19890', '+19900', '+19940', '+19950', '+19960']"
2024_8_6]9]46]4,000370,000370,"['444', '3766', '1943', '1728', '803', '5653', '2685', '13656', '3787', '1237', '2580', '624', '3865', '4759', '5382', '2201', '1618', '1106', '1036', '1427']","['+5150', '+5160', '+5170', '+5180', '+5190', '+5200', '+5210', '+5220', '+5230', '+5240', '+5260', '+5270', '+5280', '+5290', '+5300', '+5310', '+5320', '+5330', '+5340', '+5350']"
2024_8_6]9]46]4,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '619', '2505', '708', '11737', '1964', '1067', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12870', '+12880', '+12890', '+12900', '+12910', '+12920', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]4,002350,002350,"['71', '11', '12', '51', '6', '56', '3', '536', '2', '77', '223', '44', '161', '29', '286', '9', '4', '5', '33', '192']","['+7490', '+7510', '+7520', '+7560', '+7580', '+7590', '+7600', '+7610', '+7620', '+7630', '+7650', '+7670', '+7680', '+7690', '+7720', '+7730', '+7760', '+7770', '+7780', '+7800']"
2024_8_6]9]46]4,003690,003690,"['601', '3978', '2652', '3520', '2565', '2012', '4161', '2454', '1742', '2762', '78', '561', '1667', '1919', '344', '992', '9863', '3001', '1144', '50']","['-7870', ' 7880', '+7890', '+7900', '+7910', '+7920', '+7930', '+7940', '+7950', '+7960', '+7970', '+7980', '+7990', '+8000', '+8010', '+8020', '+8030', '+8040', '+8050', '+8060']"
2024_8_6]9]46]4,003850,003850,"['6', '165', '105', '110', '354', '93', '71', '2351', '227', '137', '44', '685', '6637', '13', '1004', '1', '29', '255', '439', '745']","['+9730', '+9740', '+9750', '+9780', '+9790', '+9800', '+9810', '+9820', '+9830', '+9840', '+9860', '+9870', '+9880', '+9890', '+9900', '+9910', '+9920', '+9930', '+9940', '+9950']"
2024_8_6]9]46]4,010140,010140,"['4088', '1386', '2663', '9830', '1953', '2130', '18070', '11157', '5604', '559', '18592', '26885', '19743', '39313', '51760', '17172', '50593', '52116', '220362', '10839']","['+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000', '+11010']"
2024_8_6]9]46]4,017960,017960,"['785', '761', '106', '335', '142', '2887', '1040', '2118', '982', '327', '65', '178', '505', '1036', '1161', '6', '1185', '2921', '6548', '1231']","['+11200', '+11210', '+11220', '+11230', '+11240', '+11250', '+11260', '+11270', '+11280', '+11290', '+11340', '+11350', '+11360', '+11370', '+11380', '+11390', '+11400', '+11410', '+11420', '+11430']"
2024_8_6]9]46]4,024110,024110,"['3822', '1922', '1205', '1331', '1021', '3161', '1198', '1425', '2425', '632', '1586', '3220', '14971', '233', '1414', '5981', '6642', '1760', '5546', '11072']","['+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13270', '+13280', '+13290', '+13300', '+13310', '+13320', '+13330', '+13340', '+13350']"
2024_8_6]9]46]4,030000,030000,"['1', '2', '103', '5', '1048', '170', '88', '56', '72', '525', '1155', '111', '121', '55', '26', '35', '369', '825', '538', '597']","['+16960', '+16970', '+16980', '+16990', '+17000', '+17010', '+17020', '+17030', '+17040', '+17050', '+17070', '+17080', '+17100', '+17110', '+17120', '+17160', '+17170', '+17180', '+17190', '+17200']"
2024_8_6]9]46]4,034020,034020,"['2854', '3832', '2068', '1386', '2961', '1082', '3568', '1621', '711', '508', '5731', '2873', '6206', '5765', '10694', '7171', '5689', '2899', '5976', '9759']","['+17010', '+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200']"
2024_8_6]9]46]4,103590,103590,"['2220', '1030', '615', '885', '164', '1281', '449', '360', '97', '129', '1170', '2022', '2040', '2557', '2468', '1542', '1084', '5297', '762', '1262']","['+20950', '+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900']"
2024_8_6]9]46]4,138930,138930,"['7013', '2587', '96', '6', '9', '1223', '529', '2629', '2024', '1468', '1076', '699', '1256', '1211', '660', '8764', '675', '1550', '2364', '4214']","['+8900', '+8910', '+8920', '+8930', '+8940', '+8950', '+8960', '+8970', '+8980', '+8990', '+9000', '+9010', '+9020', '+9030', '+9040', '+9050', '+9060', '+9070', '+9080', '+9090']"
2024_8_6]9]46]4,175330,175330,"['40', '21', '61', '62', '38', '571', '2195', '1034', '4245', '288', '49', '40', '10', '4', '342', '507', '322', '322', '11', '13']","['+13740', '+13750', '+13770', '+13780', '+13790', '+13800', '+13810', '+13820', '+13830', '+13840', '+13860', '+13880', '+13890', '+13900', '+13910', '+13930', '+13940', '+13950', '+13960', '+13970']"
2024_8_6]9]46]4,034230,034230,"['787', '210', '361', '275', '447', '93', '116', '127', '7', '430', '126', '464', '111', '1105', '103', '264', '1276', '1253', '1278', '568']","['+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000', '+11010', '+11020', '+11030', '+11040', '+11050', '+11060', '+11070']"
2024_8_6]9]46]4,272210,272210,"['1961', '1239', '1505', '2400', '2608', '3684', '1047', '960', '771', '178', '530', '2675', '6620', '1713', '1103', '2980', '2069', '1314', '310', '499']","['+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040']"
2024_8_6]9]46]4,323410,323410,"['668', '295', '286', '529', '432', '860', '216', '6185', '39', '17', '2614', '3689', '3135', '14649', '2818', '5103', '4252', '7570', '3031', '13331']","['+19900', '+19910', '+19920', '+19930', '+19940', '+19950', '+19960', '+19970', '+19980', '+19990', '+20050', '+20100', '+20150', '+20200', '+20250', '+20300', '+20350', '+20400', '+20450', '+20500']"
2024_8_6]9]46]4,336370,336370,"['15', '8', '160', '1127', '38', '131', '173', '1332', '287', '68', '100', '171', '266', '66', '265', '20', '179', '532', '60', '184']","['+13730', '+13740', '+13750', '+13760', '+13770', '+13780', '+13790', '+13800', '+13810', '+13840', '+13860', '+13870', '+13880', '+13890', '+13900', '+13910', '+13920', '+13950', '+13960', '+13970']"
2024_8_6]9]46]4,100090,100090,"['1147', '227', '315', '239', '108', '7', '186', '10', '18', '1', '79', '838', '725', '532', '285', '850', '1466', '110', '458', '118']","['+11490', '+11500', '+11510', '+11520', '+11530', '+11540', '+11550', '+11560', '+11590', '+11600', '+11620', '+11630', '+11640', '+11650', '+11660', '+11670', '+11680', '+11690', '+11700', '+11720']"
2024_8_6]9]46]4,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '619', '2505', '998', '11737', '1964', '1067', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12870', '+12880', '+12890', '+12900', '+12910', '+12920', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]4,003690,003690,"['601', '3978', '2652', '3520', '2565', '2012', '4161', '2454', '1742', '2760', '78', '561', '1667', '1919', '344', '992', '9863', '3001', '1144', '50']","['-7870', ' 7880', '+7890', '+7900', '+7910', '+7920', '+7930', '+7940', '+7950', '+7960', '+7970', '+7980', '+7990', '+8000', '+8010', '+8020', '+8030', '+8040', '+8050', '+8060']"
2024_8_6]9]46]4,005420,005420,"['27', '18', '6', '117', '127', '74', '98', '3', '150', '21', '13', '10', '142', '13', '109', '307', '510', '21', '361', '375']","['+18570', '+18580', '+18590', '+18600', '+18610', '+18630', '+18650', '+18660', '+18680', '+18690', '+18790', '+18810', '+18820', '+18830', '+18870', '+18900', '+18920', '+18940', '+18950', '+18960']"
2024_8_6]9]46]4,006360,006360,"['250', '1', '1', '10', '45', '295', '1081', '50', '34', '72', '333', '899', '837', '172', '249', '116', '95', '1554', '209', '40']","['+17770', '+17780', '+17790', '+17800', '+17810', '+17820', '+17830', '+17850', '+17860', '+17870', '+17880', '+17890', '+17900', '+17910', '+17920', '+17930', '+17940', '+17950', '+17960', '+17970']"
2024_8_6]9]46]4,030000,030000,"['2', '103', '5', '1048', '170', '88', '56', '72', '504', '80', '1155', '111', '121', '55', '26', '35', '369', '825', '538', '597']","['+16970', '+16980', '+16990', '+17000', '+17010', '+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17100', '+17110', '+17120', '+17160', '+17170', '+17180', '+17190', '+17200']"
2024_8_6]9]46]4,032640,032640,"['1818', '8541', '5191', '6290', '2225', '1024', '1045', '3420', '500', '31', '1651', '4789', '5081', '2792', '6456', '2680', '4816', '2611', '3540', '2233']","['+9790', '+9800', '+9810', '+9820', '+9830', '+9840', '+9850', '+9860', '+9870', '+9880', '+9890', '+9900', '+9910', '+9920', '+9930', '+9940', '+9950', '+9960', '+9970', '+9980']"
2024_8_6]9]46]4,034020,034020,"['2854', '3832', '2068', '1386', '2961', '1333', '3603', '1616', '711', '510', '5731', '2873', '6206', '5765', '10694', '7171', '5689', '2899', '5976', '9759']","['+17010', '+17020', '+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200']"
